job_offer_id,client_name,job_offer_name,job_tag,job_offer_areas,job_offer_skill_names,employee_count,established,job_offer_min_salary,job_offer_max_salary,avg_salary
234613,株式会社 トラジェクトリー,ドローン自動運航のコア技術「ルート最適化アルゴリズム」の開発エンジニア,その他,['フルリモート'],['AWS'],23,2018-02-28 15:00:00,400,550.0,475.0
264086,株式会社 estie,アナリティクスエンジニア,その他,['東京都'],"['SQL', 'Python', 'AWS']",74,2018-11-30 15:00:00,600,1000.0,800.0
27002,株式会社 ユーザーローカル,AIエンジニア,AIエンジニア,['東京都'],['Python'],100,2007-07-31 15:00:00,600,950.0,775.0
27002,株式会社 ユーザーローカル,AIエンジニア,AIエンジニア,['東京都'],['Python'],100,2007-07-31 15:00:00,600,950.0,775.0
124563,株式会社 アイデミー,【技術部門/データサイエンティスト】,データサイエンティスト,"['東京都', 'フルリモート']","['SQL', 'Python', 'AWS', 'Docker', 'TensorFlow', 'Azure', 'OpenCV', 'pandas', 'GCP', 'scikit-learn']",132,2014-05-31 15:00:00,520,1300.0,910.0
290309,株式会社 ロボマインド,【AGIの開発/フルスタックエンジニア】,その他,"['兵庫県', 'フルリモート']","['C#', 'Java']",3,2009-09-30 15:00:00,500,800.0,650.0
283132,株式会社 Regnio,機械学習/IoTエンジニア,その他,['福岡県'],"['C', 'C++', 'Python', 'AWS', 'Docker', 'IoT', 'Lambda', 'OpenCV', 'Jupyter']",6,,400,700.0,550.0
250211,株式会社 イシダテック,ソフトウェアエンジニア,その他,['静岡県'],"['Python', 'TensorFlow', 'Keras']",40,,400,600.0,500.0
168025,株式会社 カケハシ,【データ基盤チーム】シニアデータエンジニア,データエンジニア,"['東京都', 'フルリモート']","['SQL', 'Python', 'AWS', 'Apache', 'Azure', 'GCP', 'Spark']",350,2016-02-29 15:00:00,700,1200.0,950.0
246211,ミーカンパニー 株式会社,データベースエンジニア,データエンジニア,['フルリモート'],"['VBA', 'ASP', 'SQL', 'Ruby', 'Python', 'Go', 'R', 'AWS', 'Docker', 'MySQL', 'Jenkins', 'GCP']",51,2010-11-30 15:00:00,600,800.0,700.0
286861,コミューン 株式会社,データサイエンティスト,データサイエンティスト,['東京都'],"['SQL', 'Python', 'Google Cloud Platform', 'scikit-learn']",145,2018-04-30 15:00:00,880,1320.0,1100.0
271606,アバナード 株式会社,AI/フルスタックエンジニア（メンバー～マネージメントクラス）,その他,"['東京都', '大阪府']","['Java', 'Python', 'TensorFlow', 'Azure']",800,2005-06-30 15:00:00,600,1100.0,850.0
179785,スマートスケープ 株式会社,・ソフトウェア開発チームリーダー（東京）,その他,['東京都'],"['C#', 'JavaScript', 'Python', 'Swift', 'Node.js', 'iOS', 'Android', 'AWS', 'Docker', 'MySQL', 'Vue.js', 'PostgreSQL', 'Azure', 'OpenCV', 'pandas', 'Xamarin', 'Matplotlib', 'Electron', 'NodeJS', 'scikit-learn', 'Flask']",140,2003-01-31 15:00:00,500,800.0,650.0
281976,株式会社 パタンナー,データエンジニア,データエンジニア,['東京都'],[],13,2021-02-28 15:00:00,550,700.0,625.0
262348,マイクロベース 株式会社,データサイエンティスト,データサイエンティスト,"['東京都', '神奈川県']","['Python', 'AWS', 'Docker', 'PostgreSQL', 'GCP']",26,2018-07-31 15:00:00,400,1000.0,700.0
247502,株式会社 Lightblue,アルゴリズムエンジニア,その他,['東京都'],"['SQL', 'Python', 'Docker', 'TensorFlow', 'Kubernetes']",20,,500,1200.0,850.0
211742,パーソルビジネスプロセスデザイン 株式会社,データエンジニア（MX統括部）,データエンジニア,['東京都'],"['JavaScript', 'SQL', 'Python', 'AWS', 'PostgreSQL', 'Azure', 'Jupyter', 'GCP', 'Salesforce']",18253,1977-08-31 15:00:00,500,1000.0,750.0
129626,株式会社 ユーザベース,スピーダ - 機械学習エンジニア (ML/NLP),AIエンジニア,['東京都'],"['Python', 'TensorFlow']",1091,2008-03-31 15:00:00,560,840.0,700.0
248008,GEM Partners 株式会社,データエンジニア,データエンジニア,['東京都'],"['SQL', 'PHP', 'Ruby', 'Python', 'AWS']",33,2008-02-29 15:00:00,800,1500.0,1150.0
183684,ウェルスナビ 株式会社,データエンジニア,データエンジニア,['東京都'],"['SQL', 'Ruby', 'Python', 'AWS', 'GCP']",190,2015-03-31 15:00:00,600,1200.0,900.0
253389,株式会社 FOLIO,クオンツエンジニア,その他,"['東京都', 'フルリモート']","['SQL', 'Python', 'AWS']",91,2015-11-30 15:00:00,600,1000.0,800.0
244946,株式会社 TimeTree,データエンジニア,データエンジニア,['東京都'],"['SQL', 'Ruby', 'Python', 'AWS', 'Firebase']",102,2014-08-31 15:00:00,550,950.0,750.0
229877,アソビュー 株式会社,データ基盤エンジニア,データエンジニア,"['東京都', 'フルリモート']","['JavaScript', 'Java', 'Python', 'AWS', 'MySQL', 'PostgreSQL', 'Azure', 'Jenkins', 'Elasticsearch', 'GCP', 'Spark']",200,2011-02-28 15:00:00,700,1000.0,850.0
211353,株式会社 アゼスト,データサイエンティスト,データサイエンティスト,['フルリモート'],"['SQL', 'Python', 'AWS', 'GCP']",35,1989-08-31 15:00:00,360,1000.0,680.0
292416,メダップ 株式会社,【VPoT候補】データリードポジション,その他,['東京都'],"['SQL', 'Python']",27,2017-07-31 15:00:00,810,1200.0,1005.0
286419,株式会社 シーエー・アドバンス,SQLを利用したABEMAのデータ分析,その他,['沖縄県'],['SQL'],1685,2008-05-31 15:00:00,540,720.0,630.0
292186,株式会社 QVC ジャパン,r Software Engineer,その他,['千葉県'],"['C#', 'C', 'C++', 'JavaScript', 'PHP', 'Ruby', 'Java', 'Python', 'Swift', 'Go', 'R', 'Kotlin']",1500,2000-05-31 15:00:00,700,800.0,750.0
287107,株式会社 Spakona,AIエンジニア,AIエンジニア,['東京都'],"['SQL', 'Python', 'AWS', 'Docker', 'Azure', 'Lambda', 'GCP']",5,2020-07-31 15:00:00,700,1200.0,950.0
180437,マツダ 株式会社,【IT2411】データサイエンティスト,データサイエンティスト,"['広島県', 'フルリモート']","['Python', 'R']",23144,1919-12-31 15:00:00,400,1200.0,800.0
290507,株式会社 クレオテック,salesforceとデータレイクを活用したDXプラットフォーム開発運用,その他,['京都府'],"['C#', 'SQL', 'PHP', 'Java', 'Python', 'Azure', 'Salesforce']",465,1993-05-31 15:00:00,426,616.0,521.0
238459,エレファンテック 株式会社,印刷画像生成アルゴリズム開発担当,その他,['東京都'],"['C#', 'Python']",95,2013-12-31 15:00:00,600,1200.0,900.0
290457,株式会社 ORSO,生成AIエンジニア,AIエンジニア,['東京都'],"['JavaScript', 'Python', 'Node.js', 'React', 'TypeScript', 'AWS', 'Docker', 'MySQL', 'IoT', 'React Native']",110,2005-04-30 15:00:00,400,600.0,500.0
287290,ソリューション・ラボ・ジャパン 株式会社,データエンジニア,データエンジニア,"['東京都', '神奈川県']","['SQL', 'Python']",201,1992-05-31 15:00:00,350,600.0,475.0
182016,株式会社 ファインデックス,データサイエンティスト/東京,データサイエンティスト,['東京都'],"['Python', 'Go']",339,1984-12-31 15:00:00,600,1000.0,800.0
293285,株式会社 Prazto,【業務委託】購買予測モデル構築エンジニア,その他,['フルリモート'],"['SQL', 'Python', 'scikit-learn']",30,2018-12-31 15:00:00,200,900.0,550.0
261358,株式会社 SHIFT,【DAAE】生成AIエンジニア,AIエンジニア,"['東京都', '神奈川県', '千葉県', '埼玉県']",[],13598,2005-08-31 15:00:00,800,1200.0,1000.0
283899,株式会社 オープンドア,AIエンジニア,AIエンジニア,['東京都'],"['JavaScript', 'PHP', 'Python', 'CodeIgniter', 'jQuery', 'React', 'AWS', 'Docker', 'Laravel', 'PostgreSQL', 'Azure', 'Jenkins', 'GCP']",189,1997-03-31 15:00:00,400,650.0,525.0
272445,株式会社 識学,データエンジニア,データエンジニア,"['東京都', '大阪府', '愛知県', '宮城県', '福岡県']",[],227,2015-02-28 15:00:00,480,800.0,640.0
208537,株式会社 プリマジェスト,AIエンジニア,AIエンジニア,"['東京都', '神奈川県', '千葉県', '埼玉県']","['Python', 'TensorFlow']",2364,1968-06-30 15:00:00,600,1100.0,850.0
284899,株式会社 SHO-SAN,AIエンジニア / モデル調整 / LangChain設計,AIエンジニア,['東京都'],[],19,2015-06-30 15:00:00,500,600.0,550.0
236309,ライフマティックス 株式会社,研究支援エンジニア,その他,"['東京都', '大阪府', '茨城県', 'フルリモート', '海外']","['JavaScript', 'Python', 'R', 'Django', 'AWS', 'Docker', 'TensorFlow', 'MachineLearning', 'OpenCV']",60,2004-05-31 15:00:00,430,1000.0,715.0
239272,SCデジタル 株式会社,データベースエンジニア,データエンジニア,['東京都'],"['SQL', 'Java', 'Python']",141,2017-11-30 15:00:00,700,1000.0,850.0
283211,株式会社 FIXER,AI Context Architect,その他,['東京都'],['C'],326,2008-08-31 15:00:00,600,1200.0,900.0
241109,株式会社 BLOCKSMITH&Co.,【開発】AIエンジニア,AIエンジニア,['東京都'],"['JavaScript', 'Python', 'TypeScript', 'AWS', 'Docker', 'TensorFlow', 'PostgreSQL', 'Azure', 'Kubernetes', 'Keras', 'GCP', 'Chainer']",30,2022-03-31 15:00:00,500,1500.0,1000.0
239272,SCデジタル 株式会社,データベースエンジニア,データエンジニア,['東京都'],"['SQL', 'Java', 'Python']",141,2017-11-30 15:00:00,700,1000.0,850.0
215138,ニフティ 株式会社,ISP運用データ分析/サーバーエンジニア,その他,['東京都'],"['C', 'Python', 'AWS']",392,2017-01-31 15:00:00,470,750.0,610.0
226569,アイディルートコンサルティング 株式会社,[CIO] DXエンジニア(Data),その他,['東京都'],[],165,2016-03-31 15:00:00,450,850.0,650.0
292720,CPAエクセレントパートナーズ 株式会社,AIソリューションアーキテクト／技術開発本部,その他,['東京都'],"['AWS', 'TensorFlow']",435,2001-08-31 15:00:00,800,1500.0,1150.0
292965,MicroWorld 株式会社,【東京】AI,その他,['東京都'],"['React', 'Spring']",77,2017-12-31 15:00:00,500,1000.0,750.0
286162,mui Lab 株式会社,AIエンジニア,AIエンジニア,"['東京都', '京都府']","['C', 'Python', 'R', 'TypeScript', 'AWS', 'Golang', 'IoT', 'Azure']",24,2017-09-30 15:00:00,720,1104.0,912.0
289555,arcbricks 株式会社,データ x AIエンジニア（リーダー）,AIエンジニア,['東京都'],"['Apache', 'Spark']",5,2025-03-31 15:00:00,800,1000.0,900.0
248214,エンカレッジ・テクノロジ 株式会社,AIエンジニア,AIエンジニア,['東京都'],"['Python', 'R', 'AWS', 'TensorFlow', 'Jupyter', 'Keras', 'pandas', 'Matplotlib', 'scikit-learn']",131,2002-10-31 15:00:00,612,890.0,751.0
228280,株式会社 エクサウィザーズ,Machine Learning Engineer(NLP),その他,['東京都'],[],351,2016-01-31 15:00:00,600,1000.0,800.0
242682,INSIGHT LAB 株式会社,データエンジニア,データエンジニア,"['東京都', '大阪府', '北海道', '栃木県', '新潟県', '沖縄県']",[],125,2005-11-30 15:00:00,450,650.0,550.0
265509,AlpacaTech 株式会社,データプラットフォームエンジニア,その他,"['東京都', 'フルリモート']","['Ruby', 'Python', 'Go', 'Docker', 'Kubernetes']",39,2022-06-30 15:00:00,600,1000.0,800.0
289419,株式会社 Hakuhodo DY ONE,データエンジニア,データエンジニア,['東京都'],"['JavaScript', 'SQL', 'Python', 'GCP']",3172,2024-03-31 15:00:00,500,1000.0,750.0
289711,株式会社 電通デジタル ,AI開発エンジニア,AIエンジニア,['東京都'],"['JavaScript', 'PHP', 'Ruby', 'Java', 'Python', 'Go', 'AWS', 'Docker', 'MySQL', 'Vue.js', 'Nginx', 'Azure', 'GCP', 'Flask']",2200,2016-06-30 15:00:00,600,1500.0,1050.0
265702,株式会社 HACARUS,データサイエンティスト,データサイエンティスト,"['東京都', '京都府']","['Python', 'AWS', 'Docker', 'OpenCV', 'Jupyter', 'pandas', 'scikit-learn']",70,2013-12-31 15:00:00,500,900.0,700.0
216091,株式会社 リクルート,ソフトウェアエンジニア,その他,['東京都'],['Pepper'],20767,2012-09-30 15:00:00,735,1048.0,891.5
272774,株式会社 SMALL WORLD,052：データサイエンティスト,データサイエンティスト,['東京都'],"['SQL', 'Python', 'AWS', 'GCP']",8,2019-03-31 15:00:00,250,900.0,575.0
197368,サイトカイン 株式会社,データエンジニア,データエンジニア,['東京都'],"['SQL', 'PHP', 'Python', 'AWS', 'Laravel', 'GCP']",19,2015-02-28 15:00:00,450,600.0,525.0
256936,株式会社 ストラテジーアンドパートナー,フルスタックエンジニア,その他,['東京都'],"['Ruby', 'Python', 'Go', 'AWS', 'Apache', 'Lambda', 'Elasticsearch', 'Oracle', 'Spark']",10,2013-07-31 15:00:00,360,600.0,480.0
276595,株式会社 アドレイ,マーケティングデータアナリスト/データエンジニア（福岡）,データサイエンティスト,['福岡県'],"['SQL', 'AWS', 'Salesforce']",41,1971-01-31 15:00:00,450,730.0,590.0
76799,株式会社 ジェネシス,システムエンジニア／プログラマー,その他,['東京都'],[],50,1993-03-31 15:00:00,350,700.0,525.0
263675,株式会社 マクロセンド,AIソリューションアーキテクト,その他,['東京都'],"['SQL', 'Python', 'TensorFlow']",30,2012-11-30 15:00:00,600,900.0,750.0
177594,株式会社 テプコシステムズ,DX推進エンジニア,その他,['東京都'],"['Java', 'Python', 'Swift', 'Node.js', 'React', 'iOS', 'Android', 'AWS', 'MySQL', 'Vue.js', 'IoT']",1003,1977-06-30 15:00:00,450,900.0,675.0
207594,フレックシステムズ 株式会社,データベースエンジニア,データエンジニア,"['東京都', '神奈川県', '千葉県', '埼玉県']",['SQL'],56,2003-09-30 15:00:00,400,600.0,500.0
221707,株式会社 Tengun-label,ROSエンジニア/ロボティクス,その他,['東京都'],"['C', 'C++', 'Python', 'DeepLearning', 'OpenCV', 'ROS']",4,2020-06-30 15:00:00,450,720.0,585.0
253161,PaMeLa 株式会社,AIエンジニア・データサイエンティスト,AIエンジニア,['大阪府'],"['C#', 'C', 'C++', 'Java', 'Python', 'React', 'TensorFlow', 'Keras']",9,2016-01-31 15:00:00,500,700.0,600.0
223995,パレクセル・インターナショナル 株式会社,統計解析スペシャリスト,その他,"['東京都', '大阪府', '兵庫県']",[],1200,1995-06-30 15:00:00,500,700.0,600.0
128433,株式会社 タイムインターメディア,AIエンジニア(進化計算),AIエンジニア,['東京都'],"['C#', 'C', 'C++', 'Java']",106,1998-03-31 15:00:00,400,650.0,525.0
256103,株式会社 True Data,データサイエンティスト,データサイエンティスト,['東京都'],"['SQL', 'Python']",105,2000-09-30 15:00:00,600,1200.0,900.0
109091,A.I.システム研究所 株式会社,エンジニア,その他,['京都府'],"['Python', 'AWS', 'DeepLearning', 'OpenCV', 'Rust']",11,2016-08-31 15:00:00,600,1200.0,900.0
258105,モルゲンロット 株式会社,【技術職】R&Dエンジニア／研究員,その他,['東京都'],"['C', 'C++', 'Python', 'R', 'Kubernetes']",24,2019-03-31 15:00:00,500,1200.0,850.0
169562,株式会社 ストラドル,データサイエンティスト,データサイエンティスト,"['東京都', '山梨県']","['Python', 'Django']",14,2018-03-31 15:00:00,350,600.0,475.0
195657,東洋 株式会社,機械学習エンジニア(札幌),AIエンジニア,['北海道'],"['PHP', 'Python', 'MySQL', 'PostgreSQL', 'SQLServer']",170,1964-09-30 15:00:00,300,600.0,450.0
